Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,
ICLN,iShares S&P Global Clean Energy Index Fund,8.95,173630000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/icln,
WOOD,iShares S&P Global Timber & Forestry Index Fund,77.22,542084400,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/wood,
INDY,iShares S&P India Nifty 50 Index Fund,35.6,793880000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/indy,
IJT,iShares S&P Small-Cap 600 Growth ETF,193.28,6262272000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ijt,
DVY,iShares Select Dividend ETF,98.59,17006775000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dvy,
SHV,iShares Short Treasury Bond ETF,110.39,14648753000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/shv,
CRED,iShares U.S. Credit Bond ETF,106.78,1510937000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cred,
PFF,iShares U.S. Preferred Stock ETF,37.57,16348585500,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/pff,
ISRL,"Isramco, Inc.",123,334270704,n/a,1983,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/isrl,
ITI,"Iteris, Inc.",5.03,167014812.2,n/a,n/a,Consumer Durables,Telecommunications Equipment,https://www.nasdaq.com/symbol/iti,
ITRM,Iterum Therapeutics plc,12.17,169886177.91,n/a,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/itrm,
ITRI,"Itron, Inc.",59.45,2330544215.85,n/a,1993,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/itri,
ITRN,Ituran Location and Control Ltd.,31.25,733607218.75,n/a,2005,Consumer Non-Durables,Electronic Components,https://www.nasdaq.com/symbol/itrn,
ITUS,ITUS Corporation,3.18,58846319.76,n/a,n/a,Miscellaneous,Multi-Sector Companies,https://www.nasdaq.com/symbol/itus,
IVENC,Ivy NextShares,100.02,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ivenc,
IVFGC,Ivy NextShares,100.02,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ivfgc,
IVFVC,Ivy NextShares,100.02,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ivfvc,
IZEA,IZEA Inc.,1.1294,6601053.8736,n/a,n/a,Consumer Services,Advertising,https://www.nasdaq.com/symbol/izea,
JJSF,J & J Snack Foods Corp.,154.88,2896568238.08,n/a,1986,Consumer Non-Durables,Specialty Foods,https://www.nasdaq.com/symbol/jjsf,
MAYS,"J. W. Mays, Inc.",39.6,79824888,n/a,n/a,Consumer Services,Building operators,https://www.nasdaq.com/symbol/mays,
JBHT,"J.B. Hunt Transport Services, Inc.",128.13,14062987334.34,n/a,n/a,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/jbht,
JCOM,"j2 Global, Inc.",88.31,4336886791.24,n/a,1999,Technology,Telecommunications Equipment,https://www.nasdaq.com/symbol/jcom,
JASO,"JA Solar Holdings, Co., Ltd.",6.83,133908467.75,19605925,2007,Technology,Semiconductors,https://www.nasdaq.com/symbol/jaso,
JKHY,"Jack Henry & Associates, Inc.",131.31,10149548279.67,n/a,1985,Technology,EDP Services,https://www.nasdaq.com/symbol/jkhy,
JACK,Jack In The Box Inc.,85.04,2418386824.08,n/a,n/a,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/jack,
JAGX,"Jaguar Health, Inc.",1.59,1210874.04,n/a,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/jagx,
JAKK,"JAKKS Pacific, Inc.",3.2,93343721.6,n/a,1996,Consumer Non-Durables,Recreational Products/Toys,https://www.nasdaq.com/symbol/jakk,
JMBA,"Jamba, Inc.",10.58,164923219.48,n/a,n/a,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/jmba,
JRVR,"James River Group Holdings, Ltd.",39.67,1184831109.94,n/a,2014,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/jrvr,
JSML,Janus Henderson Small Cap Growth Alpha ETF,41.39,8360780,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/jsml,
JSMD,Janus Henderson Small/Mid Cap Growth Alpha ETF,43.46,15297920,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/jsmd,
JASN,"Jason Industries, Inc.",2.71,74238422.92,n/a,2013,Consumer Durables,Miscellaneous manufacturing industries,https://www.nasdaq.com/symbol/jasn,
JASNW,"Jason Industries, Inc.",0.0165,0,n/a,2013,Consumer Durables,Miscellaneous manufacturing industries,https://www.nasdaq.com/symbol/jasnw,
JAZZ,Jazz Pharmaceuticals plc,178.5,10761181305,n/a,2007,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/jazz,
JD,"JD.com, Inc.",40.82,37662158391.26,922639843,2014,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/jd,
JSYN,Jensyn Acquistion Corp.,10.6,21860157.4,n/a,2016,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/jsyn,
JSYNR,Jensyn Acquistion Corp.,0.18,0,n/a,2016,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/jsynr,
JSYNU,Jensyn Acquistion Corp.,9.02,0,n/a,2016,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/jsynu,
JSYNW,Jensyn Acquistion Corp.,0.13,0,n/a,2016,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/jsynw,
JRSH,"Jerash Holdings (US), Inc.",8.7,98527500,n/a,2018,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/jrsh,
JBLU,JetBlue Airways Corporation,18.98,6007108447.86,n/a,2002,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/jblu,
JTPY,JetPay Corporation,2.1,32358421.2,n/a,2011,Finance,Business Services,https://www.nasdaq.com/symbol/jtpy,
JCTCF,Jewett-Cameron Trading Company,7.75,34634657,n/a,n/a,Consumer Services,RETAIL: Building Materials,https://www.nasdaq.com/symbol/jctcf,
JMU,JMU Limited,0.39,7152091.05,18338695,2015,Technology,EDP Services,https://www.nasdaq.com/symbol/jmu,
JBSS,"John B. Sanfilippo & Son, Inc.",75.53,856887925.53,n/a,1991,Consumer Non-Durables,Specialty Foods,https://www.nasdaq.com/symbol/jbss,
JOUT,Johnson Outdoors Inc.,85,849780785,n/a,n/a,Consumer Non-Durables,Recreational Products/Toys,https://www.nasdaq.com/symbol/jout,
JNCE,"Jounce Therapeutics, Inc.",8.51,276434091.42,n/a,2017,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/jnce,
JNP,"Juniper Pharmaceuticals, Inc.",9.1,101019163.7,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/jnp,
KTWO,"K2M Group Holdings, Inc.",22.37,970760108.88,n/a,2014,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/ktwo,
KALU,Kaiser Aluminum Corporation,109.48,1834987601.72,n/a,n/a,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/kalu,
KALA,"Kala Pharmaceuticals, Inc.",13.73,337241752,n/a,2017,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/kala,
KALV,"KalVista Pharmaceuticals, Inc.",8.98,96947137.1,n/a,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/kalv,
KMDA,Kamada Ltd.,5.25,211404516.75,n/a,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/kmda,
KNDI,"Kandi Technologies Group, Inc.",4.55,239917245.75,n/a,n/a,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/kndi,
KPTI,Karyopharm Therapeutics Inc.,18.68,1124848927.36,n/a,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/kpti,
KAAC,Kayne Anderson Acquisition Corp.,9.8931,466609446.534,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/kaac,
KAACU,Kayne Anderson Acquisition Corp.,10.35,0,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/kaacu,
KAACW,Kayne Anderson Acquisition Corp.,1.15,0,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/kaacw,
KZIA,Kazia Therapeutics Limited,3.14,5448402.4,1735160,n/a,Capital Goods,Miscellaneous,https://www.nasdaq.com/symbol/kzia,
KBLM,KBL Merger Corp. IV,9.94,41594536.34,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/kblm,
KBLMR,KBL Merger Corp. IV,0.39,0,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/kblmr,
KBLMU,KBL Merger Corp. IV,10.45,0,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/kblmu,
KBLMW,KBL Merger Corp. IV,0.3,0,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/kblmw,
KBSF,KBS Fashion Group Limited,4.76,10811383.24,n/a,2013,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/kbsf,
KCAP,"KCAP Financial, Inc.",3.26,121827086.72,n/a,2006,n/a,n/a,https://www.nasdaq.com/symbol/kcap,
KCAPL,"KCAP Financial, Inc.",25.299,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/kcapl,
KRNY,Kearny Financial,14.1,1443636579.3,n/a,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/krny,
KELYA,"Kelly Services, Inc.",22.93,889289535.21,n/a,n/a,Technology,Professional Services,https://www.nasdaq.com/symbol/kelya,
KELYB,"Kelly Services, Inc.",29,1124701113,n/a,n/a,Technology,Professional Services,https://www.nasdaq.com/symbol/kelyb,
KMPH,"KemPharm, Inc.",6.5,102429671.5,n/a,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/kmph,
KFFB,Kentucky First Federal Bancorp,8.6,72622829,n/a,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/kffb,
KERX,"Keryx Biopharmaceuticals, Inc.",4.9,590578791.6,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/kerx,
KEQU,Kewaunee Scientific Corporation,35.6,97007579.2,n/a,n/a,Capital Goods,Medical Specialities,https://www.nasdaq.com/symbol/kequ,
KTCC,Key Tronic Corporation,8.2,88229376,n/a,1983,Technology,Computer peripheral equipment,https://www.nasdaq.com/symbol/ktcc,
KZR,"Kezar Life Sciences, Inc.",17.79,320009882.31,n/a,2018,n/a,n/a,https://www.nasdaq.com/symbol/kzr,
KFRC,"Kforce, Inc.",34.75,907475990.75,n/a,1995,Technology,Professional Services,https://www.nasdaq.com/symbol/kfrc,
KE,"Kimball Electronics, Inc.",19,507198331,n/a,n/a,Technology,Electrical Products,https://www.nasdaq.com/symbol/ke,
KBAL,"Kimball International, Inc.",16.19,600608346.91,n/a,n/a,Consumer Durables,Home Furnishings,https://www.nasdaq.com/symbol/kbal,
KIN,"Kindred Biosciences, Inc.",11,312646664,n/a,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/kin,
KGJI,Kingold Jewelry Inc.,1.23,81319607.46,n/a,n/a,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/kgji,
KINS,"Kingstone Companies, Inc",18.1,193083143.7,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/kins,
KONE,Kingtone Wirelessinfo Solution Holding Ltd,8.57,6122193.75,714375,2010,Technology,EDP Services,https://www.nasdaq.com/symbol/kone,
KNSA,"Kiniksa Pharmaceuticals, Ltd.",19.22,931031657.06,n/a,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/knsa,
KNSL,"Kinsale Capital Group, Inc.",51.94,1094503156.88,n/a,2016,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/knsl,
KIRK,"Kirkland&#39;s, Inc.",12.79,200617468.26,n/a,2002,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/kirk,
KTOV,Kitov Pharma Ltd.,2.67,19902772.74,7454222,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ktov,
KTOVW,Kitov Pharma Ltd.,0.65,0,n/a,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ktovw,
KLAC,KLA-Tencor Corporation,106.56,16581269545.92,n/a,1980,Capital Goods,Electronic Components,https://www.nasdaq.com/symbol/klac,
KLXI,KLX Inc.,72.15,3660998359.2,n/a,n/a,Capital Goods,Aerospace,https://www.nasdaq.com/symbol/klxi,
KONA,"Kona Grill, Inc.",2.25,29828274.75,n/a,2005,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/kona,
KOPN,Kopin Corporation,3.19,244129216.65,n/a,1992,Technology,Semiconductors,https://www.nasdaq.com/symbol/kopn,
KRNT,Kornit Digital Ltd.,18.05,618705698.2,n/a,2015,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/krnt,
KOSS,Koss Corporation,2.39,17644667.34,n/a,n/a,Consumer Non-Durables,Consumer Electronics/Appliances,https://www.nasdaq.com/symbol/koss,
KWEB,KraneShares Trust KraneShares CSI China Internet ETF,63.35,215390000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/kweb,
KTOS,"Kratos Defense & Security Solutions, Inc.",11.4,1180049374.2,n/a,n/a,Capital Goods,Military/Government/Technical,https://www.nasdaq.com/symbol/ktos,
KRYS,"Krystal Biotech, Inc.",14.97,154334936.55,n/a,2017,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/krys,
KLIC,"Kulicke and Soffa Industries, Inc.",24.01,1659273476,n/a,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/klic,
KURA,"Kura Oncology, Inc.",18.5,607832466.5,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/kura,
KVHI,"KVH Industries, Inc.",12.5,218834212.5,n/a,1996,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/kvhi,
FSTR,L.B. Foster Company,25.4,263279763,n/a,n/a,Basic Industries,Metal Fabrications,https://www.nasdaq.com/symbol/fstr,
LJPC,La Jolla Pharmaceutical Company,30.67,802156644.13,n/a,1994,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/ljpc,
LSBK,"Lake Shore Bancorp, Inc.",17.15,103941245.1,n/a,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/lsbk,
LBAI,"Lakeland Bancorp, Inc.",20.55,975623148.45,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/lbai,
LKFN,Lakeland Financial Corporation,50.12,1267614089.84,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/lkfn,
LAKE,"Lakeland Industries, Inc.",14,113626786,n/a,1986,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/lake,
LRCX,Lam Research Corporation,174.7,28658697313.5,n/a,1984,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/lrcx,
LAMR,Lamar Advertising Company,69.31,6824338494.45,n/a,1996,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/lamr,
LANC,Lancaster Colony Corporation,138.25,3798869859.75,n/a,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/lanc,
LCA,"Landcadia Holdings, Inc.",10.14,316875000,n/a,2016,Finance,Business Services,https://www.nasdaq.com/symbol/lca,
LCAHU,"Landcadia Holdings, Inc.",10.14,0,n/a,2016,Finance,Business Services,https://www.nasdaq.com/symbol/lcahu,
LCAHW,"Landcadia Holdings, Inc.",0.84,0,n/a,2016,Finance,Business Services,https://www.nasdaq.com/symbol/lcahw,
LNDC,Landec Corporation,14.9,410709977.2,n/a,1996,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/lndc,
LARK,Landmark Bancorp Inc.,28.66,118880132.36,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/lark,
LMRK,Landmark Infrastructure Partners LP,14,393969114,n/a,2014,Consumer Services,Real Estate,https://www.nasdaq.com/symbol/lmrk,
LMRKN,Landmark Infrastructure Partners LP,23.8,0,n/a,n/a,Consumer Services,Real Estate,https://www.nasdaq.com/symbol/lmrkn,
LMRKO,Landmark Infrastructure Partners LP,24.058,0,n/a,n/a,Consumer Services,Real Estate,https://www.nasdaq.com/symbol/lmrko,
LMRKP,Landmark Infrastructure Partners LP,24.3998,0,n/a,n/a,Consumer Services,Real Estate,https://www.nasdaq.com/symbol/lmrkp,
LE,"Lands&#39; End, Inc.",28.2,908377977,n/a,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/le,
LSTR,"Landstar System, Inc.",113.8,4787337831,n/a,1993,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/lstr,
LNTH,"Lantheus Holdings, Inc.",15.15,579951650.55,n/a,2015,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://www.nasdaq.com/symbol/lnth,
LTRX,"Lantronix, Inc.",2.72,49635288.96,n/a,2000,Technology,Computer Communications Equipment,https://www.nasdaq.com/symbol/ltrx,
LSCC,Lattice Semiconductor Corporation,6.48,808500975.12,n/a,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/lscc,
LAUR,"Laureate Education, Inc.",15.63,3496381984.32,n/a,2017,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/laur,
LAWS,"Lawson Products, Inc.",24.8,220430708,n/a,n/a,Consumer Durables,Industrial Specialties,https://www.nasdaq.com/symbol/laws,
LAZY,"Lazydays Holdings, Inc.",8.73,73957137.84,n/a,n/a,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/lazy,
LCNB,LCNB Corporation,20.55,274386641.4,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/lcnb,
LBIX,Leading Brands Inc,1.1599,3250517.6788,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/lbix,
LPTX,"LEAP THERAPEUTICS, INC.",8.95,131571094.95,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/lptx,
LGCY,Legacy Reserves LP,7.05,542101000.95,n/a,2007,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/lgcy,
LGCYO,Legacy Reserves LP,11.7,81900000,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/lgcyo,
LGCYP,Legacy Reserves LP,13.25,26500000,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/lgcyp,
LTXB,"LegacyTexas Financial Group, Inc.",40.56,1957627020.96,n/a,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/ltxb,
DDBI,Legg Mason Developed EX-US Diversified Core ETF,29.46,5892000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ddbi,
EDBI,Legg Mason Emerging Markets Diversified Core ETF,29.5699,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/edbi,
INFR,Legg Mason Global Infrastructure ETF,27.8,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/infr,
LVHD,Legg Mason Low Volatility High Dividend ETF,30.09,610825495.5,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/lvhd,
SQLV,Legg Mason Small-Cap Quality Value ETF,30.1998,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/sqlv,
UDBI,Legg Mason US Diversified Core ETF,32.42,3371680,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/udbi,
LACQ,Leisure Acquisition Corp.,9.66,241500000,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/lacq,
LACQU,Leisure Acquisition Corp.,10.03,0,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/lacqu,
LACQW,Leisure Acquisition Corp.,0.71,0,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/lacqw,
LMAT,"LeMaitre Vascular, Inc.",35.18,679409352.5,n/a,2006,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/lmat,
TREE,"LendingTree, Inc.",257.15,3212024391.85,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/tree,
LEVL,"Level One Bancorp, Inc.",27.55,213426847.05,n/a,2018,Finance,Major Banks,https://www.nasdaq.com/symbol/levl,
LXRX,"Lexicon Pharmaceuticals, Inc.",13.58,1437196767.44,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/lxrx,
LX,LexinFintech Holdings Ltd.,14.92,205896000,13800000,2017,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/lx,
LFACU,LF Capital Acquistion Corp.,10,0,n/a,2018,n/a,n/a,https://www.nasdaq.com/symbol/lfacu,
LGIH,"LGI Homes, Inc.",56.91,1287027958.86,n/a,2013,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/lgih,
LHCG,LHC Group,86.41,2837150598.31,n/a,2005,Health Care,Medical/Nursing Services,https://www.nasdaq.com/symbol/lhcg,
LLIT,Lianluo Smart Limited,2,35175172,n/a,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/llit,
LBRDA,Liberty Broadband Corporation,76.86,13938088541.58,n/a,n/a,Consumer Services,Television Services,https://www.nasdaq.com/symbol/lbrda,
LBRDK,Liberty Broadband Corporation,77.09,13979797627.77,n/a,n/a,Consumer Services,Television Services,https://www.nasdaq.com/symbol/lbrdk,
LEXEA,"Liberty Expedia Holdings, Inc.",45.92,2630113920,n/a,n/a,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/lexea,
LEXEB,"Liberty Expedia Holdings, Inc.",46,2634696000,n/a,n/a,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/lexeb,
LBTYA,Liberty Global plc,30.13,24050498851.99,n/a,n/a,Consumer Services,Television Services,https://www.nasdaq.com/symbol/lbtya,
LBTYB,Liberty Global plc,32.35,25822556849.05,n/a,n/a,Consumer Services,Television Services,https://www.nasdaq.com/symbol/lbtyb,
LBTYK,Liberty Global plc,28.98,23132540880.54,n/a,n/a,Consumer Services,Television Services,https://www.nasdaq.com/symbol/lbtyk,
LILA,Liberty Latin America Ltd.,19.79,3388776984.44,n/a,n/a,Consumer Services,Television Services,https://www.nasdaq.com/symbol/lila,
LILAK,Liberty Latin America Ltd.,19.77,3385352247.72,n/a,n/a,Consumer Services,Television Services,https://www.nasdaq.com/symbol/lilak,
BATRA,Liberty Media Corporation,25.51,0,n/a,n/a,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/batra,
BATRK,Liberty Media Corporation,25.42,1295403428.78,n/a,n/a,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/batrk,
FWONA,Liberty Media Corporation,33.51,0,n/a,n/a,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/fwona,
FWONK,Liberty Media Corporation,35.32,8155295143.72,n/a,n/a,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/fwonk,
LSXMA,Liberty Media Corporation,46.22,0,n/a,n/a,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/lsxma,
LSXMB,Liberty Media Corporation,45.84,0,n/a,n/a,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/lsxmb,
LSXMK,Liberty Media Corporation,46.34,15470745749.34,n/a,n/a,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/lsxmk,
TAX,"Liberty Tax, Inc.",8.85,115253815.5,n/a,n/a,Miscellaneous,Multi-Sector Companies,https://www.nasdaq.com/symbol/tax,
LTRPA,"Liberty TripAdvisor Holdings, Inc.",16.5,1238438866.5,n/a,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/ltrpa,
LTRPB,"Liberty TripAdvisor Holdings, Inc.",16.75,1257203091.75,n/a,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/ltrpb,
LPNT,"LifePoint Health, Inc.",51.85,2010695142.45,n/a,n/a,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/lpnt,
LCUT,"Lifetime Brands, Inc.",12.75,262717753.5,n/a,1991,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/lcut,
LFVN,Lifevantage Corporation,5.48,78401543.48,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/lfvn,
LWAY,"Lifeway Foods, Inc.",5.74,91138864.74,n/a,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/lway,
LGND,Ligand Pharmaceuticals Incorporated,198.4,4226197760,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/lgnd,
LTBR,Lightbridge Corporation,1.03,25905660.81,n/a,n/a,Consumer Services,Professional Services,https://www.nasdaq.com/symbol/ltbr,
